קוד בנק,שם בנק,קוד סניף,שם סניף,כתובת סניף,יישוב,מיקוד,ת.ד,טלפון,פקס,טלפון חינם,גישה לנכים,יום סגור,סיווג הסניף,תאריך פתיחה,תאריך סגירה,בנק ממזג,סניף ממזג,קואורדינטת X,קואורדינטת Y
20,בנק מזרחי טפחות בע"מ,635,הפניקס 4 קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,21/03/2010,,,,32.0679444,34.8047873
20,בנק מזרחי טפחות בע"מ,636,הפניקס 5 קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,21/03/2010,,,,32.0679444,34.8047873
20,בנק מזרחי טפחות בע"מ,637,הפניקס 6 קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,21/03/2010,,,,32.0679444,34.8047873
20,בנק מזרחי טפחות בע"מ,638,ד"ש 4 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/08/2012,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,639,יהב כספונים,לינקולין 19 ,תל אביב -יפו,6713411,,03-5634327,,,לא,,מחלקה,15/05/2017,,,,32.066411,34.7852125
20,בנק מזרחי טפחות בע"מ,640,ד"ש6 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/07/2014,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,641,ד"ש 7 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/07/2014,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,642,ד"ש 8  קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/07/2014,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,643,ד"ש 9  קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/07/2014,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,644,ד"ש 10 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/07/2014,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,645,ד"ש11 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/07/2014,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,646,ד"ש12 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/07/2014,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,647,כפר סבא  רח' ויצמן,ויצמן 132 ,כפר סבא,4420313,,076-8042470,,09-7678767,כן,יום ו,מיוחד,21/02/2018,,,,32.1746351,34.9125982
20,בנק מזרחי טפחות בע"מ,648,אקסלנס הלמן ישן 5,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,29/12/2016,,,,32.0679444,34.8047873
20,בנק מזרחי טפחות בע"מ,649,הפניקס7   קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,29/12/2016,,,,32.06692,34.8047873
20,בנק מזרחי טפחות בע"מ,652,איילון 2 (קופ"ג),אבא הילל סילבר 12 ,רמת גן,5250606,,072-2229832,,,לא,,יחידת ביצוע,18/01/2014,,,,32.0851574,34.8067575
20,בנק מזרחי טפחות בע"מ,653,מיטב ד"ש 13 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,29/12/2016,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,654,מיטב ד"ש 14 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,29/12/2016,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,655,הפניקס 9 קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,16/07/2017,,,,32.06692,34.803288
20,בנק מזרחי טפחות בע"מ,657,מרכז ערים רחובות,הרצל 163 ,רחובות,7626713,,076-8042570,,076-8048860,לא,יום א,מיוחד,15/02/2017,,,,31.896826,34.8129701
20,בנק מזרחי טפחות בע"מ,658,ד"ש 5 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/08/2012,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,660,אקסלנס הלמן ישן 6,הרוקמים 26 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,10/07/2014,,,,32.0679444,34.8047873
20,בנק מזרחי טפחות בע"מ,664,מיטב ד"ש 16 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,29/12/2016,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,665,מיטב ד"ש 15 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,29/12/2016,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,667,בנקאות פרטית,החשמונאים 123 ,תל אביב -יפו,6713329,,076-8042670,,,כן,יום ו,מיוחד,10/01/2010,,,,32.0695891,34.7890877
20,בנק מזרחי טפחות בע"מ,669,קניון השרון,הרצל 60 קניון השרון,נתניה,4239222,,076-8042690,,076-8048860,כן,יום ו,מיוחד,14/10/2018,,,,32.32642,34.861899
20,בנק מזרחי טפחות בע"מ,670,קופ"ג חב' חשמל,מרדכי אנילביץ 56 ,תל אביב -יפו,6706012,,03-6373733,,,לא,,יחידת ביצוע,24/01/2016,,,,32.0633839,34.7926069
20,בנק מזרחי טפחות בע"מ,673,חסכון לכל ילד,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8043699,,,לא,,יחידת ביצוע,25/12/2016,,,,32.0833916,34.8059148
20,בנק מזרחי טפחות בע"מ,674,אקסלנס הלמן ישן 7,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,01/01/2019,,,,32.06692,34.8047873
20,בנק מזרחי טפחות בע"מ,688,מסלקה,לינקולין 19 ,תל אביב -יפו,6713411,,03-5634327,,,לא,,מחלקה,16/09/2009,,,,32.066411,34.7852125
20,בנק מזרחי טפחות בע"מ,689,ביצוע,ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559314,,,לא,,יחידת ביצוע,15/01/1992,,,,32.0833916,34.8059148
20,בנק מזרחי טפחות בע"מ,708,אשראי צרכני,אבא הילל סילבר 13 ,לוד,7129463,,076-8887080,,,לא,,יחידת ביצוע,06/09/2020,,,,31.9604581,34.901759
20,בנק מזרחי טפחות בע"מ,709,אשראי צרכני,אבא הילל סילבר 13 ,לוד,7129463,,076-8887080,,,כן,,יחידת ביצוע,03/06/2023,,,,31.9604581,34.901759
20,בנק מזרחי טפחות בע"מ,722,מודיעין עלית,שד' יחזקאל 2 מרכז  עסקים עלית,מודיעין עילית,7183402,,076-8887228,,,כן,,מיוחד,10/07/2022,,,,31.936947,35.039021
20,בנק מזרחי טפחות בע"מ,723,אלנבי,אלנבי 105 ,תל אביב -יפו,6514304,,076-8887230,,,כן,,מיוחד,09/08/2020,,,,32.0639556,34.775183
20,בנק מזרחי טפחות בע"מ,726,אלעד,שמאי 1 ,אלעד,4080101,,076-8887260,,,כן,,מיוחד,03/04/2022,,,,32.05061,34.95053
20,בנק מזרחי טפחות בע"מ,727,מיקדו,אהרון בקר 8 ,תל אביב -יפו,6964316,,076-8887270,,,כן,,מיוחד,15/03/2022,,,,31.12291,34.81651
20,בנק מזרחי טפחות בע"מ,728,פארק אפק ראש העין,העמל 1 ,ראש העין,4809201,,076-8887280,,,כן,,מיוחד,01/03/2022,,,,32.10863,34.965
20,בנק מזרחי טפחות בע"מ,729,רוממה,שמגר 10 ,ירושלים,9446110,,076-8887290,,,כן,,מיוחד,08/03/2022,,,,31.79287,35.20879
20,בנק מזרחי טפחות בע"מ,730,כיכר המושבה,סוקולוב 46 ,הוד השרון,4528475,,076-8887300,,,כן,,מיוחד,01/03/2022,,,,32.1666045,34.9037355
20,בנק מזרחי טפחות בע"מ,731,אחוזה מערב,אחוזה 153 ,רעננה,4337331,,076-8887310,,,כן,,מיוחד,02/01/2022,,,,32.181198,34.870683
20,בנק מזרחי טפחות בע"מ,732,שטמפפר נתניה,שטמפפר 17 ,נתניה,4240230,,076-8887320,,,כן,,מיוחד,02/01/2022,,,,32.327858,34.854217
20,בנק מזרחי טפחות בע"מ,733,קרית מוצקין,שד' גושן 25 ,קריית מוצקין,2631216,,076-8887330,,,כן,,מיוחד,15/03/2022,,,,32.825442,35.075797
20,בנק מזרחי טפחות בע"מ,751,הלואות ארציות,אבא הלל סילבר 13 ,בני ברק,7129463,,076-8043666,,076-8048860,כן,,יחידת ביצוע,30/01/2023,,,,31.9603775,34.9019007
20,בנק מזרחי טפחות בע"מ,781,שוברי אשראי,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8171655,,,כן,,יחידת ביצוע,02/01/2022,,,,32.0833916,34.8059148
20,בנק מזרחי טפחות בע"מ,904,חב' אינפינטי,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,12/01/2020,,,,32.1596107,34.8093382
20,בנק מזרחי טפחות בע"מ,905,מיטב דש חל"י,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,09/08/2020,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,906,הפניקס חל"י,דרך השלום 53 ,גבעתיים,5345433,,03-5480304,,,כן,,יחידת ביצוע,09/08/2021,,,,32.06692,34.8047873
20,בנק מזרחי טפחות בע"מ,907,אקסלנס הלמן ישן 8,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,09/08/2021,,,,32.06692,34.8047873
20,בנק מזרחי טפחות בע"מ,908,מחוג חברת חשמל,מרדכי אנילביץ 56 ,תל אביב -יפו,6706012,,072-3440333,,,כן,,יחידת ביצוע,09/08/2021,,,,32.0633839,34.7926069
20,בנק מזרחי טפחות בע"מ,909,שיבולת,בארות יצחק 1 ,בארות יצחק,6090500,,03-6072705,,,כן,,יחידת ביצוע,09/08/2021,,,,32.042022,34.910732
20,בנק מזרחי טפחות בע"מ,910,מיטב  דש קופ"ג,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,02/01/2022,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,911,הפניקס קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,01/05/2022,,,,32.06692,34.803288
20,בנק מזרחי טפחות בע"מ,912,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,01/05/2022,,,,32.0986075,34.8301185
20,בנק מזרחי טפחות בע"מ,913,הפניקס קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,01/05/2022,,,,32.06692,34.803288
20,בנק מזרחי טפחות בע"מ,914,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,01/05/2022,,,,32.1085478,32.1085478
22,Citibank,1,ראשי,דרך מנחם בגין 121 מגדל עזריאלי שרונה,תל אביב -יפו,6701203,,03-6842424,03-6842401,,לא,,רגיל,31/12/1999,,,,,
22,Citibank,2,פנימי,דרך מנחם בגין 121    מגדל עזריאלי שרונה,תל אביב -יפו,6701203,,03-6842424,03-6842401,,לא,,מחלקה,20/03/2002,,,,,
23,HSBC,101,אייצ' אס בי סי בנק,ז'בוטינסקי  2 בית אמות אטריום,רמת גן,5250501,0,03-7101100,,,כן,יום ש,רגיל,30/11/2015,,,,34.8091,32.08004
23,HSBC,102,אייצ' אס בי סי בנק,ז'בוטינסקי  2 בית אמות אטריום,רמת גן,5250501,0,03-7101100,,,כן,יום ש,יחידת ביצוע,30/11/2015,,,,34.8091,32.08004
26,יובנק בע"מ,262,רחביה,עזה 27 ,ירושלים,9238204,4105,02-5698200,,*3009,כן,יום א,מחלקה,15/10/2020,,,,31.77213,35.213794
26,יובנק בע"מ,272,ככר המדינה,ויצמן 32 בית לסין,תל אביב -יפו,6209105,,03-6946200,,*3009,כן,יום א,מחלקה,02/08/2020,,,,32.081481,34.781441
26,יובנק בע"מ,273,יובנק - שד' רוטשילד תל אביב,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5645221,,*3009,כן,,מחלקה,02/07/2017,,31001,,32.063469,34.774224
26,יובנק בע"מ,274,יובנק - הרצליה,משכית 35 ,הרצלייה,4673329,,03-5645845,,*3009,כן,,מיוחד,01/09/2013,,31001,,32.162024,34.809862
26,יובנק בע"מ,279,יובנק - רחובות,הרצל 182 ,רחובות,7626718,1078,08-9318795,,*3009,כן,יום ו,מחלקה,26/02/2008,,31001,,31.89686,34.811048
26,יובנק בע"מ,280,יובנק - רעננה,אחוזה 124 פינת רחוב בר אילן,רעננה,4345020,,09-7708210,,*3009,כן,יום ו,מחלקה,23/09/2007,,31001,,32.180927,34.873921
26,יובנק בע"מ,286,יובנק - ניירות ערך,שדרות רוטשילד 38 ,תל אביב -יפו,6688307,,03-5645307,,*3009,כן,,יחידת ביצוע,25/12/2008,,31001,,32.063413,34.773639
26,יובנק בע"מ,287,יובנק - תל אביב (ראשי),שדרות רוטשילד 38 ,תל אביב -יפו,6688307,66883,03-5645222,,*3009,כן,,רגיל,01/02/1949,,31001,,32.063358,34.773551
26,יובנק בע"מ,288,יובנק - ירושלים,קרן היסוד 32 ,ירושלים,9214912,4100,02-5600200,,*3009,לא,,רגיל,01/01/1949,,31001,,31.772074,35.22188
31,בנק הבינלאומי הראשון לישראל בע"מ,1,ראש פינה,האגס 0 קניון סנטר הגליל,ראש פינה,1200000,,04-6909200,,*3009,כן,יום א,רגיל,01/04/1981,,,,32.969229,35.550289
31,בנק הבינלאומי הראשון לישראל בע"מ,2,טבריה,ככר רבין (רסקו) 1 ,טבריה,1420701,28,04-6700200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.788634,35.541943
31,בנק הבינלאומי הראשון לישראל בע"מ,3,אילת,שדרות התמרים 11 ,אילת,8801409,,08-6365200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,29.555197,34.95478
31,בנק הבינלאומי הראשון לישראל בע"מ,5,רוממה,אלחנן 1 ,חיפה,3445203,6289,04-8280200,,*3009,כן,יום א,מיוחד,01/04/1981,01/02/2023,,,32.804006,34.989518
31,בנק הבינלאומי הראשון לישראל בע"מ,6,עסקים ראשי צפון,חלוצי התעשיה 20 ,חיפה,2629420,10155,04-8561888,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.81215,35.068792
31,בנק הבינלאומי הראשון לישראל בע"מ,7,נווה שאנן,קומוי 1 ,חיפה,3276101,,04-8606200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.782396,35.016809
31,בנק הבינלאומי הראשון לישראל בע"מ,8,קרית ביאליק,קרן היסוד 68 ,קריית ביאליק,2705311,,04-8748200,,*3009,כן,יום ו,רגיל,01/04/1981,,,,32.835472,35.090963
31,בנק הבינלאומי הראשון לישראל בע"מ,9,הכרמל חיפה,אלחנן 1 ,חיפה,3445203,6289,04-8350200,,*3009,כן,יום א,מיוחד,01/04/1981,,,,32.804006,34.989518
31,בנק הבינלאומי הראשון לישראל בע"מ,12,ירושלים ראשי,הלל 10 ,ירושלים,9458110,2300,02-6756888,,*3009,כן,יום ו,רגיל,01/04/1981,,,,31.780215,35.219132
31,בנק הבינלאומי הראשון לישראל בע"מ,13,רחביה,קרן היסוד 32 ,ירושלים,9214912,4100,02-5698200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,31.771731,35.222066
31,בנק הבינלאומי הראשון לישראל בע"מ,17,באר שבע,בן צבי 9 ,באר שבע,8489327,290,08-6204200,,*3009,כן,יום א,רגיל,01/04/1981,,,,31.244345,34.800938
31,בנק הבינלאומי הראשון לישראל בע"מ,19,רמות באר שבע,יצחק מודעי 30 ,באר שבע,8470137,,,,*3009,כן,יום א,רגיל,01/05/2023,,,,31.267104,34.81276
31,בנק הבינלאומי הראשון לישראל בע"מ,21,כפר סבא,רוטשילד 56 ,כפר סבא,4420122,,09-7643200,,*3009,כן,יום ו,רגיל,01/04/1981,,,,32.175653,34.911006
31,בנק הבינלאומי הראשון לישראל בע"מ,22,נתניה,הרצל 5 ,נתניה,4240003,2080,09-8300200,,*3009,כן,יום ו,רגיל,01/04/1981,,,,32.329968,34.85567
31,בנק הבינלאומי הראשון לישראל בע"מ,23,מגדלי ויטה,ביאליק 10 ,רמת גן,5245105,,03-6757200,,*3009,כן,יום א,מיוחד,01/04/1981,01/12/2021,,,32.08,34.81
31,בנק הבינלאומי הראשון לישראל בע"מ,24,קריית השרון,טום לנטוס 1 ,נתניה,4201233,,09-8891200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.311847,34.872496
31,בנק הבינלאומי הראשון לישראל בע"מ,26,הבורסה,תובל 23 ,רמת גן,5252238,,03-5762200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.08411,34.809777
31,בנק הבינלאומי הראשון לישראל בע"מ,27,חדרה,הלל יפה 22 ,חדרה,3842401,315,04-6240200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.436591,34.919136
31,בנק הבינלאומי הראשון לישראל בע"מ,28,גבעתיים,שנקין 3 ,גבעתיים,5329102,,03-7331200,,*3009,כן,יום א,מיוחד,01/04/1981,,,,32.074739,34.811439
31,בנק הבינלאומי הראשון לישראל בע"מ,29,רחובות,הרצל 182 ,רחובות,7626718,1078,08-9360500,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,31.896991,34.81166
31,בנק הבינלאומי הראשון לישראל בע"מ,30,רמלה,שד' הרצל 63 ,רמלה,7240631,,08-9186200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,31.928557,34.873735
31,בנק הבינלאומי הראשון לישראל בע"מ,32,ראשון לציון,רוטשילד 14 ,ראשון לציון,7526707,1,03-9484200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,31.964343,34.807627
31,בנק הבינלאומי הראשון לישראל בע"מ,33,אשדוד סיטי,שד' מנחם בגין קניון הסיטי 1 ,אשדוד,7764101,,08-8687200,,*3009,כן,יום ו,רגיל,01/04/1981,,,,31.790747,34.641556
31,בנק הבינלאומי הראשון לישראל בע"מ,34,שלוחת פתח תקוה,שפיגל 3 ,פתח תקווה,4936163,,03-9395777,,*3009,כן,יום ו,רגיל,01/04/1981,,,,32.088097,34.896913
31,בנק הבינלאומי הראשון לישראל בע"מ,35,קיראון,שלמה המלך 37 קניון קיראון,קריית אונו,5542133,,03-5316200,,*3009,כן,יום א,מיוחד,01/04/1981,,,,32.055583,34.865561
31,בנק הבינלאומי הראשון לישראל בע"מ,36,אפק,יגאל אלון 18 מרכז מסחרי שפיר,ראש העין,4863087,,03-9005200,,*3009,כן,יום א,מחלקה,01/04/1981,,,,32.086187,34.978996
31,בנק הבינלאומי הראשון לישראל בע"מ,37,הוד השרון,רמתיים 94 ,הוד השרון,4526814,,09-7614200,,*3009,כן,יום א,מיוחד,01/04/1981,,,,32.154486,34.896626
31,בנק הבינלאומי הראשון לישראל בע"מ,38,סביון,הנוף 33 ,סביון*,5654033,,03-5308200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.045101,34.887259
31,בנק הבינלאומי הראשון לישראל בע"מ,39,בת ים,יוספטל 62 קניון בת ים,בת ים,5964101,,03-5003200,,*3009,כן,יום א,מיוחד,01/04/1981,,,,32.015187,34.758356
31,בנק הבינלאומי הראשון לישראל בע"מ,41,רמת גן,ביאליק 10 ,רמת גן,5245105,,03-6757200,,*3009,כן,יום א,מיוחד,01/04/1981,,,,32.079725,34.817188
31,בנק הבינלאומי הראשון לישראל בע"מ,44,האופרה,החשמונאים 84 ,תל אביב -יפו,6713203,,03-5110200,,*3009,כן,יום ו,מחלקה,01/04/1981,,,,32.069466,34.784658
31,בנק הבינלאומי הראשון לישראל בע"מ,45,חולון,סקולוב 41 ,חולון,5825801,,03-5021200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.023111,34.776235
31,בנק הבינלאומי הראשון לישראל בע"מ,46,תל אביב ראשי,שד' רוטשילד 42 ,תל אביב -יפו,6688310,29036,03-5196111,,*3009,כן,,רגיל,01/04/1981,,,,32.063451,34.776803
31,בנק הבינלאומי הראשון לישראל בע"מ,48,עסקים מרכז,יצחק שדה 7 ,תל אביב -יפו,6777507,,03-5680200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.065868,34.787153
31,בנק הבינלאומי הראשון לישראל בע"מ,50,קרית שמונה,שד' תל חי פינת סלינגר 1 ,קריית שמונה,1103215,,04-6836200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,33.211009,35.572288
31,בנק הבינלאומי הראשון לישראל בע"מ,51,הרצליה פתוח,משכית 35 ,הרצלייה,4673329,2169,09-9609200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.162024,34.809862
31,בנק הבינלאומי הראשון לישראל בע"מ,52,נהריה,שד' הגעתון 41 ,נהרייה,2242021,419,04-9518200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,33.006712,35.092426
31,בנק הבינלאומי הראשון לישראל בע"מ,59,כרמיאל,החרושת 15 ,כרמיאל,2165118,474,04-9087200,,*3009,כן,יום א,רגיל,21/12/1982,,,,32.921832,35.307154
31,בנק הבינלאומי הראשון לישראל בע"מ,60,יחידת ביצוע ני"ע,רוטשילד 42 ,תל אביב -יפו,6688310,,03-5648232,,,כן,,יחידת ביצוע,01/02/1992,,,,32.063451,34.776417
31,בנק הבינלאומי הראשון לישראל בע"מ,62,קרית גת,הזית 54 השוק החדש,קריית גת,8202009,38,08-6670200,,*3009,כן,יום ו,מיוחד,17/08/1982,,,,31.603875,34.770155
31,בנק הבינלאומי הראשון לישראל בע"מ,64,צמרות,צמרות 2 ,הרצלייה,4642402,,09-9713200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.151477,34.84319
31,בנק הבינלאומי הראשון לישראל בע"מ,65,דיזנגוף,ריינס 2 ככר דיזנגוף,תל אביב -יפו,6438102,,03-5208200,,*3009,כן,יום א,מיוחד,01/04/1981,,,,32.078163,34.774701
31,בנק הבינלאומי הראשון לישראל בע"מ,70,קרית מוצקין,גושן 18 ,קריית מוצקין,2631007,,04-8783200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.825335,35.076636
31,בנק הבינלאומי הראשון לישראל בע"מ,74,תלפיות,דרך חברון 98 ,ירושלים,9346002,,02-5655200,,*3009,כן,יום ו,מיוחד,01/04/1981,02/07/2023,,,31.754172,35.220224
31,בנק הבינלאומי הראשון לישראל בע"מ,78,חולון עסקים,המשביר 1 א.ת. חולון,חולון,5885214,,03-6506200,,*3009,כן,יום ו,מיוחד,01/04/1981,,,,32.008797,34.778566
31,בנק הבינלאומי הראשון לישראל בע"מ,82,רמת אביב,בית צורי 15 רמת אביב ג',תל אביב -יפו,6912215,,03-6403200,,*3009,כן,יום ו,מיוחד,17/08/1982,,,,32.123429,34.80039
31,בנק הבינלאומי הראשון לישראל בע"מ,85,רמת השרון הבינלאומי,הסייפן 33 ,רמת השרון,4724833,,03-6403200,,*3009,כן,יום א,מחלקה,20/09/2022,,,,32.134482,34.838482
31,בנק הבינלאומי הראשון לישראל בע"מ,88,מתחם קופות ומזומנים,שד' מנחם בגין 7 מרכז צימר  ככר הסיטי,אשדוד,7766813,,08-6327200,,,כן,יום ו,מיוחד,09/08/2020,,,,31.788422,34.641645
31,בנק הבינלאומי הראשון לישראל בע"מ,91,מעלות,שלמה שרירא 3 ,מעלות-תרשיחא,2120107,9339,04-9078200,,*3009,כן,יום ו,מיוחד,13/12/1981,,,,33.021831,35.280801
31,בנק הבינלאומי הראשון לישראל בע"מ,92,רעננה,אחוזה 124 פינת רחוב בר אילן,רעננה,4345020,,09-7752200,,*3009,כן,יום ו,מיוחד,13/12/1981,,,,32.180927,34.873921
31,בנק הבינלאומי הראשון לישראל בע"מ,93,ככר המדינה,ויצמן 32 בית לסין,תל אביב -יפו,6209105,,03-6946200,,*3009,כן,יום א,רגיל,21/06/1982,,,,32.084557,34.789771
31,בנק הבינלאומי הראשון לישראל בע"מ,94,טופ-דן,פנחס רוזן 72 ,תל אביב -יפו,6951294,,03-6450200,,*3009,כן,יום א,רגיל,19/10/1982,,,,32.114646,34.825934
31,בנק הבינלאומי הראשון לישראל בע"מ,95,כפר גנים,העצמאות 65 קניון כפר גנים,פתח תקווה,4937999,,03-5304200,,*3009,כן,יום א,מחלקה,02/11/1982,,,,32.074236,34.869623
31,בנק הבינלאומי הראשון לישראל בע"מ,101,ככר יצחק רבין,בלוך 2 ,תל אביב -יפו,6416108,,03-5205200,,*3009,כן,יום א,מיוחד,01/05/1984,31/10/2021,,,32.081434,34.782003
31,בנק הבינלאומי הראשון לישראל בע"מ,105,סניף וירטואלי ME,עזרא 4 ,רחובות,7620015,,03-9704200,,,כן,,מחלקה,23/07/2023,,,,31.891129,34.812974
31,בנק הבינלאומי הראשון לישראל בע"מ,109,אשקלון,רמז 25 מרכז מסחרי חדש,אשקלון,7853305,,08-6776200,,*3009,כן,יום ו,מיוחד,08/01/1985,,,,31.667065,34.58631
31,בנק הבינלאומי הראשון לישראל בע"מ,110,יהוד,דרך העצמאות 56 ,יהוד-מונוסון,5630425,1057,03-5393200,,*3009,כן,יום ו,מיוחד,05/04/1983,,,,32.027826,34.891127
31,בנק הבינלאומי הראשון לישראל בע"מ,111,עפולה,חטיבה 9 23 ,עפולה,1835514,2161,04-6520200,,*3009,כן,יום ו,מיוחד,01/08/1983,,,,32.611674,35.289606
31,בנק הבינלאומי הראשון לישראל בע"מ,112,דניה,לסקוב 1 רמת גולדה,חיפה,3495001,,04-8118200,,*3009,כן,יום א,רגיל,23/08/1983,,,,32.774385,35.004514
31,בנק הבינלאומי הראשון לישראל בע"מ,114,קרית משה,כנפי נשרים 2 ,ירושלים,9546439,,02-6544200,,*3009,כן,יום ו,מיוחד,14/02/1984,,,,31.787834,35.19265
31,בנק הבינלאומי הראשון לישראל בע"מ,116,רוטשילד,שד' רוטשילד 42 קומה 25,תל אביב -יפו,6688310,,03-7977040,,*3009,כן,יום ו,מיוחד,15/04/2003,,,,32.063451,34.776803
31,בנק הבינלאומי הראשון לישראל בע"מ,118,רמלוד,הצופית 40 ,רמלה,7275001,,08-9189200,,*3009,כן,יום ו,מיוחד,01/02/2009,,,,31.932868,34.890943
31,בנק הבינלאומי הראשון לישראל בע"מ,119,ראשל"צ מערב,ילדי טהרן 5 מתחם הפאואר סנטר החדש,ראשון לציון,7565841,,03-9536200,,*3009,כן,יום ו,מיוחד,30/01/1990,,,,31.984781,34.76879
31,בנק הבינלאומי הראשון לישראל בע"מ,120,כפר ורדים,מרכז מסחרי חדש 1 ,כפר ורדים,2514700,515,04-9076200,,*3009,כן,יום א,מיוחד,09/11/1993,,,,32.995856,35.275652
31,בנק הבינלאומי הראשון לישראל בע"מ,121,רמת החייל,ראול ולנברג 4 רמת החייל,תל אביב -יפו,6971904,,03-7680200,,*3009,כן,יום ו,מיוחד,24/03/1998,,,,32.107702,34.835089
